"file"	"rel_file"	"line"	"block"	"token"	"text"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"51"	"def main"	"inputs_resolved"	"obj = {""inputs_resolved_original"": obj, ""derived_step7_tables"": payload}"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\patch_inputs_resolved_step7.py"	"55"	"def main"	"inputs_resolved"	"print("" - inputs_resolved.json ="", inputs_p)"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"15"	"GLOBAL"	"zipfile"	"import zipfile"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"15"	"GLOBAL"	"ZipFile"	"import zipfile"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"128"	"def init_qgis"	"gdal"	"os.environ[""GDAL_DATA""] = r""C:\OSGeo4W64\apps\gdal\share\gdal"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"178"	"def resolve_raster_source"	"zipfile"	"with zipfile.ZipFile(src, ""r"") as zf:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"178"	"def resolve_raster_source"	"ZipFile"	"with zipfile.ZipFile(src, ""r"") as zf:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"195"	"def resolve_vector_source"	"zipfile"	"with zipfile.ZipFile(src, ""r"") as zf:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"195"	"def resolve_vector_source"	"ZipFile"	"with zipfile.ZipFile(src, ""r"") as zf:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"215"	"def load_inputs_resolved"	"inputs_resolved"	"def load_inputs_resolved(output_root: Path) -> Dict[str, object]:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"216"	"def load_inputs_resolved"	"inputs_resolved"	"inputs_path = output_root / ""qa"" / ""inputs_resolved.json"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"218"	"def load_inputs_resolved"	"inputs_resolved"	"raise FileNotFoundError(f""Missing inputs_resolved.json: {inputs_path}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"225"	"def get_paths"	"inputs_resolved"	"raise ValueError(""Invalid inputs_resolved.json: missing 'paths' dictionary."")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"369"	"def write_smoke_table"	"smoke_missing_flag"	"[""unit_id"", ""year"", ""smoke_days"", ""smoke_score_mean"", ""smoke_score_p80"", ""smoke_method"", ""smoke_missing_flag""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"369"	"def write_smoke_table"	"smoke_score_mean"	"[""unit_id"", ""year"", ""smoke_days"", ""smoke_score_mean"", ""smoke_score_p80"", ""smoke_method"", ""smoke_missing_flag""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"369"	"def write_smoke_table"	"smoke_score_p80"	"[""unit_id"", ""year"", ""smoke_days"", ""smoke_score_mean"", ""smoke_score_p80"", ""smoke_method"", ""smoke_missing_flag""],"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"384"	"def compute_pop_table"	"inputs_resolved"	"raise RuntimeError(""paths.ghsl_pop missing in inputs_resolved."")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"399"	"def compute_pop_table"	"gdal"	"""gdal:warpreproject"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"418"	"def compute_pop_table"	"gdal"	"gdalwarp = Path(r""C:\OSGeo4W64\bin\gdalwarp.exe"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"419"	"def compute_pop_table"	"gdal"	"if not gdalwarp.exists():"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"420"	"def compute_pop_table"	"gdal"	"raise RuntimeError(f""Failed to warp GHSL POP raster year={y}; missing fallback {gdalwarp}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"422"	"def compute_pop_table"	"gdal"	"str(gdalwarp),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"686"	"def compute_recurrence_table"	"2024"	"""total_burn_ha_2015_2024"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"690"	"def compute_recurrence_table"	"2024"	"""forest_proxy_ha_2015_2024"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"691"	"def compute_recurrence_table"	"2024"	"""shrubland_proxy_ha_2015_2024"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"758"	"def compute_iech"	"2024"	"write_csv(out_mean_csv, [""unit_id"", ""IECH_mean_2015_2024""], rows_mean, delim="";"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"804"	"def compute_scenarios"	"2024"	"flags = ""S0=mean(2015-2024);S1=-20% top_quintile;pop=interp(2025,2030)"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1130"	"def compute_territorial_context"	"gdal"	"""gdal:warpreproject"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1149"	"def compute_territorial_context"	"gdal"	"gdalwarp = Path(r""C:\OSGeo4W64\bin\gdalwarp.exe"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1150"	"def compute_territorial_context"	"gdal"	"if not gdalwarp.exists():"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1151"	"def compute_territorial_context"	"gdal"	"raise RuntimeError(f""Failed to warp GHSL built raster: {built_zip}; missing fallback {gdalwarp}"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1153"	"def compute_territorial_context"	"gdal"	"str(gdalwarp),"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1198"	"def compute_territorial_context"	"2024"	"""forest"": safe_float(r.get(""forest_proxy_ha_2015_2024"")) or 0.0,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1199"	"def compute_territorial_context"	"2024"	"""shrub"": safe_float(r.get(""shrubland_proxy_ha_2015_2024"")) or 0.0,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1318"	"def build_causal_matrix"	"SMOKE_ROUTE_BLOCKED"	"smoke_route_blocked: bool = False,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1331"	"def build_causal_matrix"	"2024"	"iech_vals = [safe_float(iech_map.get(u, {}).get(""IECH_mean_2015_2024"")) for u in unit_ids]"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1344"	"def build_causal_matrix"	"2024"	"iech_mean = safe_float(iech_r.get(""IECH_mean_2015_2024""))"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1348"	"def build_causal_matrix"	"2024"	"burn = safe_float(rec_r.get(""total_burn_ha_2015_2024""))"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1373"	"def build_causal_matrix"	"SMOKE_ROUTE_BLOCKED"	"if smoke_route_blocked:"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1374"	"def build_causal_matrix"	"SMOKE_ROUTE_BLOCKED"	"missing_components.append(""SMOKE_ROUTE_BLOCKED"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1388"	"def build_causal_matrix"	"THRESHOLD_DEFINED_AS_INDEXED_METHOD"	"threshold_gate_status = ""BLOCKED_FOR_CAUSAL_CLAIM"" if missing_components else ""THRESHOLD_DEFINED_AS_INDEXED_METHOD"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1388"	"def build_causal_matrix"	"BLOCKED_FOR_CAUSAL_CLAIM"	"threshold_gate_status = ""BLOCKED_FOR_CAUSAL_CLAIM"" if missing_components else ""THRESHOLD_DEFINED_AS_INDEXED_METHOD"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1389"	"def build_causal_matrix"	"THRESHOLD_DEFINED_AS_INDEXED_METHOD"	"causal_scientific_status = ""NO-GO_SCIENTIFIC_THRESHOLD"" if missing_components else ""THRESHOLD_DEFINED_AS_INDEXED_METHOD"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1389"	"def build_causal_matrix"	"NO-GO_SCIENTIFIC_THRESHOLD"	"causal_scientific_status = ""NO-GO_SCIENTIFIC_THRESHOLD"" if missing_components else ""THRESHOLD_DEFINED_AS_INDEXED_METHOD"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1395"	"def build_causal_matrix"	"2024"	"""IECH_mean_2015_2024"": iech_mean,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1396"	"def build_causal_matrix"	"2024"	"""smoke_days_mean_2015_2024"": smoke_mean_u,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1399"	"def build_causal_matrix"	"2024"	"""total_burn_ha_2015_2024"": burn,"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1427"	"def build_causal_matrix"	"2024"	"""IECH_mean_2015_2024"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1428"	"def build_causal_matrix"	"2024"	"""smoke_days_mean_2015_2024"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1431"	"def build_causal_matrix"	"2024"	"""total_burn_ha_2015_2024"","
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1489"	"def write_causal_json_txt_sha"	"2024"	"f""- {r.get('unit_id')} | IECH_mean={r.get('IECH_mean_2015_2024')} | recurrence={r.get('recurrence_class')} | """
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1725"	"def write_recurrence_audit"	"2024"	"required_cols = [""total_burn_ha_2015_2024"", ""years_area_gt_p75"", ""n_events_gt_1000ha"", ""recurrence_class""]"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1898"	"def generate_brief"	"smoke_days_unit_2015_2024"	"smoke_unit = tables / ""smoke_days_unit_2015_2024.csv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1898"	"def generate_brief"	"2024"	"smoke_unit = tables / ""smoke_days_unit_2015_2024.csv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1900"	"def generate_brief"	"2024"	"rec_unit = tables / ""recurrence_unit_2015_2024.csv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1901"	"def generate_brief"	"2024"	"iech_unit = tables / ""IECH_unit_2015_2024.csv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1902"	"def generate_brief"	"2024"	"iech_mean = tables / ""IECH_unit_2015_2024_mean.csv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1905"	"def generate_brief"	"2024"	"iech_muni = tables / ""IECH_municipio_2015_2024.csv"""
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1916"	"def generate_brief"	"2024"	"iech_vals = [safe_float(r.get(""IECH_mean_2015_2024"")) for r in iech_mean_rows.values()]"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1976"	"def generate_brief"	"2024"	"lines.append(f""- fire_gpkgs_tm06: {len(fire)} capas 2015-2024."")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1982"	"def generate_brief"	"2024"	"lines.append(""- Histórico: 2015-2024."")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1987"	"def generate_brief"	"2024"	"lines.append(""- Municipio (CAOP 2024), cuando disponible."")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"1992"	"def generate_brief"	"2024"	"lines.append(f""- Rango IECH mean 2015-2024: min={iech_min} max={iech_max}."")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"2056"	"def generate_brief"	"inputs_resolved"	"lines.append(f""- `{output_root / 'qa' / 'inputs_resolved.json'}`"")"
"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\01_REPO_COPY\pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"pipeline\RUN_QGIS\STEP7_MATRIZ_CAUSAL\step7_matriz_causal.py"	"2102"	"def main"	"inputs_resolved"	"inputs = load_inputs_resolved(output_root)"
